image_name,landmark_0,landmark_1,landmark_2,landmark_3,landmark_4,landmark_5,landmark_6,landmark_7,landmark_8,landmark_9,landmark_10,landmark_11,landmark_12,landmark_13,landmark_14,landmark_15,landmark_16,landmark_17,landmark_18,landmark_19,emotion_Angry,emotion_Disgust,emotion_Fear,emotion_Happy,emotion_Neutral,emotion_Sad,emotion_Surprise
Paul_Otellini_01.jpg,30,39,72,72,0.2777777777777778,0.7361111111111112,0.4027777777777778,0.2361111111111111,0.3611111111111111,0.4722222222222222,0.2777777777777778,0.2361111111111111,0.1111111111111111,0.19444444444444445,0.3611111111111111,0.3611111111111111,0.1111111111111111,0.19444444444444445,0.3611111111111111,0.3611111111111111,0.021841056644916534,0.005247631575912237,0.09136338531970978,0.01383727602660656,0.036268800497055054,0.022219926118850708,0.8092219233512878
Linda_Franklin_01.jpg,50,64,105,105,0.3047619047619048,0.6857142857142857,0.42857142857142855,0.2571428571428571,0.3333333333333333,0.42857142857142855,0.34285714285714286,0.2857142857142857,0.5523809523809524,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.1523809523809524,0.2571428571428571,0.2571428571428571,0.2571428571428571,0.2267151176929474,0.053536899387836456,0.2313418984413147,0.09259604662656784,0.18286867439746857,0.15777993202209473,0.055161356925964355
Edward_Burns_11.jpg,23,10,64,64,0.21875,0.671875,0.453125,0.265625,0.34375,0.46875,0.328125,0.265625,0.46875,0.21875,0.328125,0.328125,0.46875,0.21875,0.328125,0.328125,0.11417361348867416,0.018810013309121132,0.12488390505313873,0.041702575981616974,0.3240581154823303,0.3640829026699066,0.012288827449083328
Flavia_Pennetta_32.jpg,35,54,91,91,0.38461538461538464,0.7362637362637363,0.31868131868131866,0.18681318681318682,0.3516483516483517,0.5384615384615384,0.24175824175824176,0.2087912087912088,0.5054945054945055,0.21978021978021978,0.3076923076923077,0.3076923076923077,0.1978021978021978,0.24175824175824176,0.26373626373626374,0.26373626373626374,0.07027358561754227,0.01679426245391369,0.2935130298137665,0.06688331812620163,0.2916596829891205,0.2362969070672989,0.024579307064414024
Richard_Paul_Evans_00.jpg,43,66,102,102,0.38235294117647056,0.696078431372549,0.4019607843137255,0.23529411764705882,0.4019607843137255,0.4803921568627451,0.2549019607843137,0.20588235294117646,0.5490196078431373,0.22549019607843138,0.22549019607843138,0.22549019607843138,0.18627450980392157,0.30392156862745096,0.24509803921568626,0.24509803921568626,0.12850424647331238,0.01962057687342167,0.11070959270000458,0.03609764203429222,0.1267216056585312,0.059217169880867004,0.5191291570663452
Cristina_Saralegui_31.jpg,37,36,96,96,0.3125,0.7291666666666666,0.34375,0.20833333333333334,0.3541666666666667,0.5,0.22916666666666666,0.1875,0.5104166666666666,0.2604166666666667,0.2604166666666667,0.2604166666666667,0.19791666666666666,0.2708333333333333,0.25,0.25,0.10472061485052109,0.022514155134558678,0.2513039708137512,0.04334879294037819,0.14009830355644226,0.16399428248405457,0.27401983737945557
Sanjay_Gupta_11.jpg,42,29,79,79,0.24050632911392406,0.6962025316455697,0.43037974683544306,0.25316455696202533,0.35443037974683544,0.4430379746835443,0.3037974683544304,0.25316455696202533,0.5569620253164557,0.27848101265822783,0.2911392405063291,0.2911392405063291,0.189873417721519,0.21518987341772153,0.3037974683544304,0.3037974683544304,0.2719458341598511,0.1419728547334671,0.279807448387146,0.02288724295794964,0.1243525817990303,0.13495098054409027,0.024083048105239868
George_Galloway_21.jpg,26,39,69,69,0.4492753623188406,0.2753623188405797,0.463768115942029,0.2753623188405797,0.3333333333333333,0.4782608695652174,0.2753623188405797,0.2318840579710145,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8181248307228088,0.00852960254997015,0.054212331771850586,0.009367529302835464,0.04420975595712662,0.043408818542957306,0.022147102281451225
Linda_Franklin_12.jpg,52,42,112,112,0.5446428571428571,0.29464285714285715,0.35714285714285715,0.21428571428571427,0.3125,0.4375,0.33035714285714285,0.2767857142857143,0.45535714285714285,0.48214285714285715,0.19642857142857142,0.19642857142857142,0.20535714285714285,0.2767857142857143,0.22321428571428573,0.22321428571428573,0.33352577686309814,0.015450856648385525,0.18696193397045135,0.059488747268915176,0.11743977665901184,0.2284516990184784,0.05868125706911087
Daniel_Radcliffe_01.jpg,22,39,54,54,0.25925925925925924,0.5370370370370371,0.5,0.2962962962962963,0.2962962962962963,0.46296296296296297,0.35185185185185186,0.2962962962962963,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1011827364563942,0.010374633595347404,0.05747821182012558,0.06603789329528809,0.4886283874511719,0.2672278881072998,0.009070332162082195
Alejandro_Toledo_52.jpg,26,38,70,70,0.3142857142857143,0.7142857142857143,0.42857142857142855,0.2571428571428571,0.3142857142857143,0.5,0.32857142857142857,0.2714285714285714,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.40747666358947754,0.01786118932068348,0.05487680807709694,0.016081273555755615,0.11868421733379364,0.37587496638298035,0.009144898504018784
Alfredo_di_Stefano_01.jpg,50,41,126,126,0.3492063492063492,0.7222222222222222,0.2619047619047619,0.15079365079365079,0.24603174603174602,0.46825396825396826,0.3412698412698413,0.2857142857142857,0.19047619047619047,0.2619047619047619,0.1984126984126984,0.1984126984126984,0.19047619047619047,0.2619047619047619,0.1984126984126984,0.1984126984126984,0.06656954437494278,0.012331255711615086,0.04830098897218704,0.06569608300924301,0.7121625542640686,0.0709734708070755,0.02396608702838421
Peter_Medgyessy_50.jpg,54,25,69,69,0.2318840579710145,0.7246376811594203,0.4057971014492754,0.2463768115942029,0.30434782608695654,0.4782608695652174,0.30434782608695654,0.2463768115942029,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10262497514486313,0.01057790033519268,0.22229482233524323,0.02072080597281456,0.17218522727489471,0.45790600776672363,0.013690241612493992
Daisy_Fuentes_30.jpg,33,39,67,67,0.31343283582089554,0.6716417910447762,0.43283582089552236,0.2537313432835821,0.3283582089552239,0.43283582089552236,0.29850746268656714,0.2537313432835821,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.07968465238809586,0.02656545676290989,0.28913718461990356,0.30269014835357666,0.11173311620950699,0.12721890211105347,0.0629706084728241
Andy_Roddick_40.jpg,31,45,82,82,0.24390243902439024,0.7073170731707317,0.36585365853658536,0.21951219512195122,-1.0,-1.0,-1.0,-1.0,0.4878048780487805,0.25609756097560976,0.2926829268292683,0.2926829268292683,0.4878048780487805,0.25609756097560976,0.2926829268292683,0.2926829268292683,0.29340028762817383,0.02030293084681034,0.1720774620771408,0.03593114763498306,0.2464366853237152,0.1848704218864441,0.04698104411363602
Kathryn_Morris_22.jpg,49,27,76,76,0.3026315789473684,0.6578947368421053,0.39473684210526316,0.23684210526315788,0.14473684210526316,0.06578947368421052,0.5789473684210527,0.4868421052631579,0.3684210526315789,0.6052631578947368,0.3026315789473684,0.3026315789473684,0.18421052631578946,0.25,0.2894736842105263,0.2894736842105263,0.15506136417388916,0.05120715871453285,0.299402117729187,0.0858771875500679,0.14983859658241272,0.11767078936100006,0.14094278216362
Chuck_Woolery_10.jpg,20,32,49,49,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.19215065240859985,0.029289869591593742,0.29769366979599,0.15170437097549438,0.12302009761333466,0.1542876958847046,0.0518537238240242
Kirk_Ferentz_21.jpg,43,42,59,59,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2745310962200165,0.009867674671113491,0.055917348712682724,0.08801893889904022,0.13795940577983856,0.4145963191986084,0.019109172746539116
Beyonce_Knowles_32.jpg,41,51,127,127,0.3464566929133858,0.7007874015748031,0.3779527559055118,0.2204724409448819,0.3700787401574803,0.4881889763779528,0.25196850393700787,0.2125984251968504,0.5748031496062992,0.2125984251968504,0.2440944881889764,0.2440944881889764,0.14173228346456693,0.28346456692913385,0.2440944881889764,0.2440944881889764,0.006036672275513411,0.0022799375001341105,0.006121075712144375,0.9608421921730042,0.011856344528496265,0.006228447891771793,0.0066353860311210155
Richard_Branson_12.jpg,49,76,99,99,0.3838383838383838,0.696969696969697,0.30303030303030304,0.18181818181818182,0.37373737373737376,0.494949494949495,0.2828282828282828,0.23232323232323232,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.13165631890296936,0.011265789158642292,0.045333538204431534,0.05043408274650574,0.1904924213886261,0.5599801540374756,0.010837721638381481
Agnes_Bruckner_41.jpg,41,53,79,79,0.16455696202531644,0.2911392405063291,0.759493670886076,0.45569620253164556,0.35443037974683544,0.4936708860759494,0.2911392405063291,0.24050632911392406,0.569620253164557,0.25316455696202533,0.2911392405063291,0.2911392405063291,0.1518987341772152,0.22784810126582278,0.3037974683544304,0.3037974683544304,0.1108909398317337,0.012867259792983532,0.25282713770866394,0.015169363468885422,0.1528034806251526,0.4403839707374573,0.015057832933962345
Wayne_Allard_01.jpg,53,62,68,68,0.2647058823529412,0.7058823529411765,0.4264705882352941,0.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.12752705812454224,0.008212072774767876,0.045152731239795685,0.01604470983147621,0.229836106300354,0.5626504421234131,0.010576869361102581
George_Karl_12.jpg,95,51,143,143,0.14685314685314685,0.27972027972027974,0.34265734265734266,0.20279720279720279,0.3076923076923077,0.4965034965034965,0.3006993006993007,0.2517482517482518,0.2517482517482518,0.3006993006993007,0.15384615384615385,0.15384615384615385,0.2517482517482518,0.3006993006993007,0.15384615384615385,0.15384615384615385,0.014574285596609116,0.003464976092800498,0.05408136546611786,0.0030630636028945446,0.04144318774342537,0.8802341818809509,0.0031389454379677773
Alicia_Silverstone_51.jpg,39,36,55,55,0.2909090909090909,0.6181818181818182,0.4727272727272727,0.2727272727272727,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10683117806911469,0.021331576630473137,0.2346673160791397,0.07791108638048172,0.2756914794445038,0.23013164103031158,0.05343565717339516
Florecita_Cobian_11.jpg,44,58,51,51,-1.0,-1.0,-1.0,-1.0,0.3137254901960784,0.45098039215686275,0.37254901960784315,0.3137254901960784,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1925220638513565,0.01768365316092968,0.08542616665363312,0.09907318651676178,0.13198302686214447,0.4432956278324127,0.030016256496310234
Dai_Bachtiar_00.jpg,82,49,100,100,-1.0,-1.0,-1.0,-1.0,0.3,0.5,0.34,0.28,0.58,0.28,0.26,0.26,0.16,0.23,0.32,0.32,0.032036472111940384,0.005964670795947313,0.05836982652544975,0.006197554990649223,0.04404832422733307,0.8487768769264221,0.0046062469482421875
Marc_Shaiman_20.jpg,66,20,194,194,0.5979381443298969,0.42783505154639173,0.18556701030927836,0.10824742268041238,0.23711340206185566,0.3247422680412371,0.1958762886597938,0.16494845360824742,0.31958762886597936,0.6185567010309279,0.13917525773195877,0.13917525773195877,0.25257731958762886,0.29896907216494845,0.23195876288659795,0.23195876288659795,0.0014071398181840777,0.0003126990923192352,0.00103730836417526,0.9901962280273438,0.004926999099552631,0.0014463154366239905,0.0006732209585607052
Norman_Mineta_52.jpg,51,69,136,136,0.18382352941176472,0.5073529411764706,0.20588235294117646,0.125,0.375,0.49264705882352944,0.27205882352941174,0.22794117647058823,0.21323529411764705,0.3088235294117647,0.19117647058823528,0.19117647058823528,0.21323529411764705,0.3088235294117647,0.19117647058823528,0.19117647058823528,0.14854969084262848,0.01046332810074091,0.04790838807821274,0.04500916972756386,0.32403984665870667,0.4084233045578003,0.015606279484927654
Natalia_Vodonova_01.jpg,49,62,103,103,0.13592233009708737,0.3106796116504854,0.32038834951456313,0.1941747572815534,0.3106796116504854,0.4563106796116505,0.33980582524271846,0.2815533980582524,0.6019417475728155,0.2912621359223301,0.21359223300970873,0.21359223300970873,0.1650485436893204,0.2524271844660194,0.24271844660194175,0.24271844660194175,0.0014229747466742992,0.0004841021145693958,0.0013123293174430728,0.9890730977058411,0.004784040153026581,0.0018551071407273412,0.001068434095941484
Cindy_Crawford_51.jpg,69,70,114,114,0.24561403508771928,0.7807017543859649,0.3508771929824561,0.21052631578947367,0.2894736842105263,0.5175438596491229,0.23684210526315788,0.20175438596491227,0.5526315789473685,0.2894736842105263,0.2894736842105263,0.2894736842105263,0.20175438596491227,0.24561403508771928,0.23684210526315788,0.23684210526315788,0.1826392114162445,0.05005401372909546,0.14333678781986237,0.11083495616912842,0.32633164525032043,0.14687782526016235,0.03992556408047676
Tim_Pawlenty_01.jpg,46,50,79,79,0.16455696202531644,0.6708860759493671,0.379746835443038,0.22784810126582278,0.20253164556962025,0.4936708860759494,0.26582278481012656,0.21518987341772153,0.35443037974683544,0.22784810126582278,0.3037974683544304,0.3037974683544304,0.35443037974683544,0.22784810126582278,0.3037974683544304,0.3037974683544304,0.06027824431657791,0.005681842099875212,0.020764878019690514,0.10503856092691422,0.7592030167579651,0.03802870959043503,0.01100473664700985
Sara_Silverman_21.jpg,26,38,61,61,0.2786885245901639,0.6885245901639344,0.4426229508196721,0.26229508196721313,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.08608042448759079,0.020356588065624237,0.23103205859661102,0.03192764148116112,0.10986266285181046,0.4138489365577698,0.10689159482717514
Isabella_Rossellini_00.jpg,48,54,94,94,0.24468085106382978,0.6702127659574468,0.4787234042553192,0.2872340425531915,0.3404255319148936,0.46808510638297873,0.26595744680851063,0.22340425531914893,0.5319148936170213,0.2553191489361702,0.2553191489361702,0.2553191489361702,0.13829787234042554,0.26595744680851063,0.2553191489361702,0.2553191489361702,0.08791940659284592,0.010976568795740604,0.15511079132556915,0.030374130234122276,0.5341151356697083,0.11371134221553802,0.06779257953166962
Rick_Bragg_52.jpg,38,57,64,64,0.328125,0.6875,0.453125,0.265625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.08395417034626007,0.006892114412039518,0.041390225291252136,0.02018207684159279,0.06940730661153793,0.7723408341407776,0.005833298899233341
Picabo_Street_22.jpg,89,50,226,226,0.3274336283185841,0.6769911504424779,0.3495575221238938,0.21238938053097345,0.40707964601769914,0.4469026548672566,0.19469026548672566,0.16371681415929204,0.504424778761062,0.5,0.13274336283185842,0.13274336283185842,0.3495575221238938,0.584070796460177,0.29646017699115046,0.29646017699115046,0.33590638637542725,0.016933079808950424,0.1510384976863861,0.046694714576005936,0.15564949810504913,0.26872187852859497,0.025055982172489166
Barbara_Walters_21.jpg,45,47,101,101,0.3465346534653465,0.693069306930693,0.3564356435643564,0.2079207920792079,0.3564356435643564,0.48514851485148514,0.2376237623762376,0.19801980198019803,0.5247524752475248,0.19801980198019803,0.27722772277227725,0.27722772277227725,0.18811881188118812,0.26732673267326734,0.22772277227722773,0.22772277227722773,0.021391719579696655,0.004319585859775543,0.8633122444152832,0.007308588828891516,0.048451732844114304,0.03746302053332329,0.017753085121512413
Saeed_Mortazavi_12.jpg,58,32,87,87,0.22988505747126436,0.6781609195402298,0.3793103448275862,0.22988505747126436,-1.0,-1.0,-1.0,-1.0,0.5517241379310345,0.3333333333333333,0.26436781609195403,0.26436781609195403,0.21839080459770116,0.22988505747126436,0.27586206896551724,0.27586206896551724,0.19812564551830292,0.020759224891662598,0.17818988859653473,0.040127091109752655,0.19447514414787292,0.33334219455718994,0.03498079627752304
Penelope_Ann_Miller_51.jpg,63,64,102,102,0.3235294117647059,0.7549019607843137,0.3627450980392157,0.21568627450980393,0.35294117647058826,0.5098039215686274,0.2647058823529412,0.22549019607843138,0.5882352941176471,0.29411764705882354,0.24509803921568626,0.24509803921568626,0.21568627450980393,0.2647058823529412,0.23529411764705882,0.23529411764705882,0.05018497630953789,0.008427905850112438,0.08031537383794785,0.03001011535525322,0.6723434925079346,0.06027200073003769,0.09844622761011124
Emilio_Botin_01.jpg,55,48,87,87,0.16091954022988506,0.2988505747126437,0.367816091954023,0.21839080459770116,0.3563218390804598,0.5172413793103449,0.28735632183908044,0.2413793103448276,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2126075029373169,0.0426400825381279,0.10508551448583603,0.10351470857858658,0.2347109317779541,0.13990570604801178,0.16153550148010254
Natalia_Vodonova_20.jpg,62,24,186,186,0.3064516129032258,0.10752688172043011,0.15591397849462366,0.0967741935483871,0.34408602150537637,0.510752688172043,0.24731182795698925,0.20967741935483872,0.4838709677419355,0.5698924731182796,0.12365591397849462,0.12365591397849462,0.3924731182795699,0.6129032258064516,0.11827956989247312,0.11827956989247312,0.09356729686260223,0.005953097250312567,0.04591074585914612,0.011032835580408573,0.05984022095799446,0.7777001261711121,0.005995689891278744
Agnes_Bruckner_22.jpg,43,77,121,121,-1.0,-1.0,-1.0,-1.0,0.2892561983471074,0.512396694214876,0.34710743801652894,0.2892561983471074,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6330307126045227,0.009180518798530102,0.08652056008577347,0.024369480088353157,0.07168639451265335,0.16381965577602386,0.011392715387046337
Jane_Rooney_21.jpg,51,88,129,129,0.2713178294573643,0.6744186046511628,0.43410852713178294,0.26356589147286824,0.31007751937984496,0.4573643410852713,0.37209302325581395,0.31007751937984496,0.5271317829457365,0.2868217054263566,0.2248062015503876,0.2248062015503876,0.20930232558139536,0.2713178294573643,0.24806201550387597,0.24806201550387597,0.3733794689178467,0.009852342307567596,0.09291303157806396,0.007030951324850321,0.05542321503162384,0.457036554813385,0.004364357329905033
Jackie_Sherrill_42.jpg,36,40,78,78,0.3333333333333333,0.6923076923076923,0.4358974358974359,0.2564102564102564,0.32051282051282054,0.48717948717948717,0.2948717948717949,0.24358974358974358,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4718537926673889,0.015278504230082035,0.17156893014907837,0.020022613927721977,0.10500465333461761,0.1955263614654541,0.020745182409882545
Frank_Caliendo_51.jpg,38,42,57,57,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.07727506756782532,0.014020071364939213,0.15329991281032562,0.07371903955936432,0.40136685967445374,0.22506627440452576,0.05525275319814682
Peter_Medgyessy_30.jpg,20,28,49,49,0.22448979591836735,0.6122448979591837,0.5510204081632653,0.32653061224489793,0.2857142857142857,0.40816326530612246,0.42857142857142855,0.3469387755102041,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.14005838334560394,0.009547210298478603,0.03529171645641327,0.03885505720973015,0.227960005402565,0.5404807925224304,0.007806881796568632
Emmy_Rossum_20.jpg,81,31,227,227,0.32158590308370044,0.7224669603524229,0.36123348017621143,0.21585903083700442,0.5242290748898678,0.6696035242290749,0.18061674008810572,0.14977973568281938,0.33480176211453744,0.7400881057268722,0.14977973568281938,0.14977973568281938,0.17180616740088106,0.2907488986784141,0.23348017621145375,0.23348017621145375,0.03552082180976868,0.00938595924526453,0.037877850234508514,0.7347051501274109,0.08768899738788605,0.030726172029972076,0.06409502029418945
Prince_Harry_11.jpg,29,29,42,42,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1581321656703949,0.019812965765595436,0.17214757204055786,0.04914095252752304,0.17559896409511566,0.406035840511322,0.019131505861878395
Takeo_Hiranuma_02.jpg,92,16,255,255,0.2627450980392157,0.23137254901960785,0.1607843137254902,0.09803921568627451,0.35294117647058826,0.4980392156862745,0.23529411764705882,0.19607843137254902,0.5607843137254902,0.3686274509803922,0.1803921568627451,0.1803921568627451,0.26666666666666666,0.6313725490196078,0.28627450980392155,0.28627450980392155,0.22555215656757355,0.030570443719625473,0.07407835125923157,0.05898073688149452,0.26488596200942993,0.3207240700721741,0.025208262726664543
Kevin_Satterfield_22.jpg,50,50,85,85,0.3058823529411765,0.7058823529411765,0.4117647058823529,0.24705882352941178,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.03773724287748337,0.005979465786367655,0.6493414044380188,0.011422527953982353,0.14154207706451416,0.14669346809387207,0.0072837937623262405
Frank_Caliendo_10.jpg,22,31,50,50,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1692676544189453,0.007439635694026947,0.07751897722482681,0.01601065881550312,0.06027887389063835,0.6609113216400146,0.008572866208851337
Amy_Brenneman_51.jpg,50,78,128,128,0.3515625,0.6796875,0.40625,0.2421875,0.3359375,0.484375,0.3046875,0.2578125,0.1484375,0.2578125,0.2890625,0.2890625,0.1484375,0.2578125,0.2890625,0.2890625,0.21883855760097504,0.04483094438910484,0.12145230174064636,0.12171744555234909,0.26563188433647156,0.17251893877983093,0.055009882897138596
Tom_Harkin_41.jpg,38,60,99,99,0.3434343434343434,0.7272727272727273,0.3838383838383838,0.23232323232323232,0.35353535353535354,0.5353535353535354,0.3333333333333333,0.2727272727272727,0.18181818181818182,0.32323232323232326,0.25252525252525254,0.25252525252525254,0.18181818181818182,0.32323232323232326,0.25252525252525254,0.25252525252525254,0.12534199655056,0.028519855812191963,0.08607321232557297,0.33873897790908813,0.15174536406993866,0.2304905503988266,0.03909004107117653
Charlotte_Rampling_30.jpg,47,42,75,75,0.29333333333333333,0.68,0.41333333333333333,0.24,0.36,0.4666666666666667,0.26666666666666666,0.22666666666666666,0.5066666666666667,0.21333333333333335,0.28,0.28,0.17333333333333334,0.21333333333333335,0.29333333333333333,0.29333333333333333,0.08548060059547424,0.013453214429318905,0.23953349888324738,0.026666628196835518,0.18070149421691895,0.4009209871292114,0.05324358493089676
David_Brent_01.jpg,49,34,50,50,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.20108646154403687,0.0404672846198082,0.10695420950651169,0.09746937453746796,0.2397497445344925,0.27783113718032837,0.03644175827503204
Edie_Falco_41.jpg,47,60,88,88,0.29545454545454547,0.6590909090909091,0.45454545454545453,0.2727272727272727,0.3522727272727273,0.4659090909090909,0.2727272727272727,0.22727272727272727,0.5340909090909091,0.2159090909090909,0.2727272727272727,0.2727272727272727,0.5340909090909091,0.2159090909090909,0.2727272727272727,0.2727272727272727,0.04127883538603783,0.016743957996368408,0.07448988407850266,0.6979314684867859,0.08378224819898605,0.05921519920229912,0.026558363810181618
Marina_Silva_11.jpg,69,96,127,127,-1.0,-1.0,-1.0,-1.0,0.36220472440944884,0.4566929133858268,0.23622047244094488,0.1968503937007874,0.5669291338582677,0.25196850393700787,0.2440944881889764,0.2440944881889764,0.23622047244094488,0.3543307086614173,0.2047244094488189,0.2047244094488189,0.5889275670051575,0.019266631454229355,0.1371840387582779,0.019792452454566956,0.05150097236037254,0.122970812022686,0.060357481241226196
